5;1.0
14;1.0;0.0;0.0
19;1.0;0.0;0.0
24;1.0;0.0;0.0
29;1.0;0.0;0.0
34;1.0;0.0;0.0016
39;1.0;0.0032;0.0032
45;1.0;0.0032;0.0048
50;1.0;;0.016
0;1.0;0.0112;
56;1.0;0.0224;0.0272
61;1.0;0.0432;0.0416
67;1.0;0.0464;0.0496
73;1.0;0.0704;0.0672
79;1.0;0.0736;0.0848
84;1.0;0.096;
87;1.0;0.112;0.096
92;1.0;0.1248;0.1136
98;1.0;0.136;0.1264
103;1.0;0.1488;0.1392
109;1.0;;0.1568
113;1.0;0.1712;0.1696
119;1.0;0.1824;0.1824
124;1.0;0.1984;
127;1.0;0.2096;0.2032
133;1.0;0.224;0.2128
139;1.0;0.2384;0.2288
144;1.0;;0.2416
148;1.0;0.256;0.256
153;1.0;0.272;0.2752
159;1.0;0.2832;0.2912
165;1.0;0.3072;0.3152
171;1.0;0.3184;
173;1.0;0.3456;0.3312
179;1.0;0.352;0.3424
184;1.0;0.368;0.352
189;1.0;;0.368
194;1.0;0.376;0.3776
200;1.0;0.3888;0.3888
205;1.0;0.4016;0.3984
211;1.0;0.416;0.4144
216;1.0;0.4336;0.4256
221;1.0;0.4352;0.44
227;1.0;0.4592;0.4512
232;1.0;0.464;0.4608
237;1.0;;0.4752
240;1.0;0.48;0.4832
246;1.0;0.4896;0.4992
251;1.0;0.5104;0.5136
257;1.0;0.5248;0.52
263;1.0;0.5344;0.5344
269;1.0;0.5472;0.5472
274;1.0;0.5616;0.5648
280;1.0;0.584;0.5808
286;1.0;0.608;
287;1.0;;0.6064
291;1.0;0.6336;0.6336
297;1.0;0.6432;0.648
303;1.0;0.6576;0.6592
309;1.0;0.6688;0.6768
314;1.0;0.6912;0.6912
320;1.0;0.7056;0.7088
326;1.0;0.7248;0.7216
332;1.0;0.7376;0.7392
338;1.0;0.7584;0.7536
343;1.0;0.7776;0.7712
349;1.0;0.7792;0.776
354;1.0;0.7984;0.7936
359;1.0;0.8096;0.8016
365;1.0;;0.8224
0;1.0;0.8288;0.8336
371;1.0;0.8352;0.8512
376;1.0;0.856;0.8624
381;1.0;0.8656;0.8816
387;1.0;0.8864;0.8976
392;1.0;0.8944;0.912
398;1.0;0.9136;0.9152
403;1.0;0.9184;0.9328
408;1.0;0.9392;0.9392
414;1.0;0.9424;0.9568
419;1.0;0.9616;0.9696
424;1.0;0.9696;0.984
430;1.0;0.9872;0.9888
435;1.0;0.9872;0.9968
440;1.0;0.9936;0.9984
445;1.0;1.0;1.0
451;1.0;1.0;1.0
456;1.0;1.0;1.0
461;1.0;1.0;1.0
466;1.0;1.0;1.0
471;1.0;1.0;1.0
476;1.0;1.0;1.0
481;1.0;1.0;1.0
486;1.0;1.0;1.0
491;1.0;1.0;1.0
496;1.0;1.0;1.0
501;1.0;1.0;1.0
506;1.0;1.0;1.0
511;1.0;1.0;1.0
516;1.0;1.0;1.0
521;1.0;1.0;1.0
526;1.0;1.0;1.0
531;1.0;1.0;1.0
536;1.0;1.0;1.0
541;1.0;1.0;1.0
546;1.0;1.0;1.0
551;1.0;1.0;1.0
557;1.0;1.0;1.0
562;1.0;1.0;1.0
567;1.0;1.0;1.0
572;1.0;1.0;1.0
577;1.0;1.0;1.0
582;1.0;1.0;1.0
587;1.0;1.0;1.0
592;1.0;1.0;1.0
597;1.0;1.0;1.0
602;1.0;1.0;1.0
607;1.0;1.0;1.0
612;1.0;1.0;1.0
617;1.0;1.0;1.0
622;1.0;1.0;1.0
627;1.0;1.0;1.0
632;1.0;1.0;1.0
637;1.0;1.0;1.0
642;1.0;1.0;1.0
647;1.0;1.0;1.0
652;1.0;1.0;1.0
657;1.0;1.0;1.0
662;1.0;1.0;1.0
667;1.0;1.0;1.0
672;1.0;1.0;1.0
677;1.0;1.0;1.0
682;1.0;1.0;1.0
687;1.0;1.0;1.0
692;1.0;1.0;1.0
697;1.0;1.0;1.0
702;1.0;1.0;1.0
707;1.0;1.0;1.0
712;1.0;1.0;1.0
718;1.0;1.0;1.0
723;1.0;1.0;1.0
728;1.0;1.0;1.0
733;1.0;1.0;1.0
738;1.0;1.0;1.0
743;1.0;1.0;1.0
748;1.0;1.0;1.0
753;1.0;1.0;1.0
758;1.0;1.0;1.0
763;1.0;1.0;1.0
768;1.0;1.0;1.0
773;1.0;1.0;1.0
778;1.0;1.0;1.0
783;1.0;1.0;1.0
789;1.0;1.0;1.0
794;1.0;1.0;1.0
799;1.0;1.0;1.0
804;1.0;1.0;1.0
809;1.0;1.0;1.0
814;1.0;1.0;1.0
819;1.0;1.0;1.0
824;1.0;1.0;1.0
829;1.0;1.0;1.0
834;1.0;1.0;1.0
839;1.0;1.0;1.0
844;1.0;1.0;1.0
849;1.0;1.0;1.0
854;1.0;1.0;1.0
859;1.0;1.0;1.0
864;1.0;1.0;1.0
869;1.0;1.0;1.0
874;1.0;1.0;1.0
879;1.0;1.0;1.0
884;1.0;1.0;1.0
889;1.0;1.0;1.0
895;1.0;1.0;1.0
900;1.0;1.0;1.0
905;1.0;1.0;1.0
910;1.0;1.0;1.0
915;1.0;1.0;1.0
920;1.0;1.0;1.0
925;1.0;1.0;1.0
930;1.0;1.0;1.0
935;1.0;1.0;1.0
941;1.0;1.0;1.0
946;1.0;1.0;1.0
951;1.0;1.0;1.0
956;1.0;1.0;1.0
961;1.0;1.0;1.0
966;1.0;1.0;1.0
971;1.0;1.0;
974;1.0;1.0;1.0
979;1.0;1.0;1.0
984;1.0;1.0;1.0
989;1.0;1.0;1.0
994;1.0;1.0;1.0
999;1.0;1.0;1.0
1004;1.0;1.0;1.0
1009;1.0;1.0;1.0
1015;1.0;1.0;1.0
1020;1.0;1.0;1.0
1025;1.0;1.0;1.0
1030;1.0;1.0;1.0
1035;1.0;1.0;1.0
1040;1.0;1.0;1.0
1045;1.0;1.0;1.0
1050;1.0;1.0;1.0
1055;1.0;1.0;1.0
1060;1.0;1.0;1.0
1065;1.0;1.0;1.0
1070;1.0;1.0;1.0
1075;1.0;1.0;1.0
1080;1.0;1.0;1.0
1085;1.0;1.0;1.0
1090;1.0;1.0;1.0
1095;1.0;1.0;1.0
1100;1.0;1.0;1.0
1105;1.0;1.0;1.0
1111;1.0;1.0;1.0
1116;1.0;1.0;1.0
1121;1.0;1.0;1.0
1126;1.0;1.0;1.0
1131;1.0;1.0;1.0
1136;1.0;1.0;1.0
1141;1.0;1.0;1.0
1146;1.0;1.0;1.0
1151;1.0;1.0;1.0
1156;1.0;1.0;1.0
1161;1.0;1.0;1.0
1166;1.0;1.0;1.0
1171;1.0;1.0;1.0
1176;1.0;1.0;1.0
1181;1.0;1.0;1.0
1186;1.0;1.0;1.0
1191;1.0;1.0;1.0
1196;1.0;1.0;1.0
1202;1.0;1.0;1.0
1207;1.0;1.0;1.0
1212;1.0;1.0;1.0
1217;1.0;1.0;1.0
1222;1.0;1.0;1.0
1227;1.0;1.0;1.0
1232;1.0;1.0;1.0
1237;1.0;1.0;1.0
1242;1.0;1.0;1.0
1247;1.0;1.0;1.0
1252;1.0;1.0;1.0
1257;1.0;1.0;1.0
1262;1.0;1.0;1.0
1267;1.0;1.0;1.0
1272;1.0;1.0;1.0
1277;1.0;1.0;1.0
1282;1.0;1.0;1.0
1287;1.0;1.0;1.0
1292;1.0;1.0;1.0
1297;1.0;1.0;1.0
1302;1.0;1.0;1.0
1307;1.0;1.0;1.0
1312;1.0;1.0;1.0
1317;1.0;1.0;1.0
1323;1.0;1.0;1.0
1328;1.0;1.0;1.0
1333;1.0;1.0;1.0
1338;1.0;1.0;1.0
1343;1.0;1.0;1.0
1348;1.0;1.0;1.0
1353;1.0;1.0;1.0
1358;1.0;1.0;1.0
1363;1.0;1.0;1.0
1368;1.0;1.0;1.0
1373;1.0;1.0;1.0
1378;1.0;1.0;1.0
1383;1.0;1.0;1.0
1388;1.0;1.0;1.0
1393;1.0;1.0;1.0
1398;1.0;1.0;1.0
1403;1.0;1.0;1.0
1408;1.0;1.0;1.0
1414;1.0;1.0;1.0
1419;1.0;1.0;1.0
1424;1.0;1.0;1.0
1429;1.0;1.0;1.0
1434;1.0;1.0;1.0
1439;1.0;1.0;1.0
1444;1.0;1.0;1.0
1449;1.0;1.0;1.0
1454;1.0;1.0;1.0
1459;1.0;1.0;1.0
1464;1.0;1.0;1.0
1469;1.0;1.0;1.0
1474;1.0;1.0;1.0
1479;1.0;1.0;1.0
1484;1.0;1.0;1.0
1489;1.0;1.0;1.0
1494;1.0;1.0;1.0
1499;1.0;1.0;1.0
1504;1.0;1.0;1.0
1509;1.0;1.0;1.0
1514;1.0;1.0;1.0
1519;1.0;1.0;1.0
1524;1.0;1.0;1.0
1529;1.0;1.0;1.0
1534;1.0;1.0;1.0
1539;1.0;1.0;1.0
1544;1.0;1.0;1.0
1549;1.0;1.0;1.0
1555;1.0;1.0;1.0
1560;1.0;1.0;1.0
1565;1.0;1.0;1.0
1570;1.0;1.0;1.0
1575;1.0;1.0;1.0
1580;1.0;1.0;1.0
1585;1.0;1.0;1.0
1590;1.0;1.0;1.0
1595;1.0;1.0;1.0
1600;1.0;1.0;1.0
1605;1.0;1.0;1.0
1610;1.0;1.0;1.0
1615;1.0;1.0;1.0
1620;1.0;1.0;1.0
1625;1.0;1.0;1.0
1630;1.0;1.0;1.0
1635;1.0;1.0;1.0
1640;1.0;1.0;1.0
1645;1.0;1.0;1.0
1650;1.0;1.0;1.0
1655;1.0;1.0;1.0
1660;1.0;1.0;1.0
1665;1.0;1.0;1.0
1670;1.0;1.0;1.0
1675;1.0;1.0;1.0
1680;1.0;1.0;1.0
1685;1.0;1.0;1.0
1691;1.0;1.0;1.0
1696;1.0;1.0;1.0
1701;1.0;1.0;1.0
1706;1.0;1.0;1.0
1711;1.0;1.0;1.0
1716;1.0;1.0;1.0
1721;1.0;1.0;1.0
1726;1.0;1.0;1.0
1731;1.0;1.0;1.0
1736;1.0;1.0;1.0
1741;1.0;1.0;1.0
1746;1.0;1.0;1.0
1751;1.0;1.0;1.0
1756;1.0;1.0;1.0
1761;1.0;1.0;1.0
1766;1.0;1.0;1.0
1771;1.0;1.0;1.0
1776;1.0;1.0;1.0
1781;1.0;1.0;1.0
1786;1.0;1.0;1.0
1791;1.0;1.0;1.0
1796;1.0;1.0;1.0
1801;1.0;1.0;1.0
1806;1.0;1.0;1.0
1811;1.0;1.0;1.0
1816;1.0;1.0;1.0
1821;1.0;1.0;1.0
1826;1.0;1.0;1.0
1831;1.0;1.0;1.0
1836;1.0;1.0;1.0
1842;1.0;1.0;1.0
1847;1.0;1.0;1.0
1852;1.0;1.0;1.0
1857;1.0;1.0;1.0
1862;1.0;1.0;1.0
1867;1.0;1.0;1.0
1872;1.0;1.0;1.0
1877;1.0;1.0;1.0
1882;1.0;1.0;1.0
1887;1.0;1.0;1.0
1892;1.0;1.0;1.0
1897;1.0;1.0;1.0
1902;1.0;1.0;1.0
1907;1.0;1.0;1.0
1912;1.0;1.0;1.0
1917;1.0;1.0;1.0
1922;1.0;1.0;1.0
1927;1.0;1.0;1.0
1932;1.0;1.0;1.0
1937;1.0;1.0;1.0
1942;1.0;1.0;1.0
1947;1.0;1.0;1.0
1952;1.0;1.0;1.0
1957;1.0;1.0;1.0
1962;1.0;1.0;1.0
1967;1.0;1.0;1.0
1972;1.0;1.0;1.0
1977;1.0;1.0;1.0
1982;1.0;1.0;1.0
1987;1.0;1.0;1.0
1993;1.0;1.0;1.0
1998;1.0;1.0;1.0
2003;1.0;1.0;1.0
2008;1.0;1.0;1.0
2013;1.0;1.0;1.0
2018;1.0;1.0;1.0
2023;1.0;1.0;1.0
2028;1.0;1.0;1.0
2033;1.0;1.0;1.0
2038;1.0;1.0;1.0
2043;1.0;1.0;1.0
2048;1.0;1.0;1.0
2053;1.0;1.0;1.0
2058;1.0;1.0;1.0
2063;1.0;1.0;1.0
2068;1.0;1.0;1.0
2073;1.0;1.0;1.0
2078;1.0;1.0;1.0
2083;1.0;1.0;1.0
2088;1.0;1.0;1.0
2094;1.0;1.0;1.0
2099;1.0;1.0;1.0
2104;1.0;1.0;1.0
2109;1.0;1.0;1.0
2114;1.0;;1.0
2116;1.0;1.0;1.0
2121;1.0;1.0;1.0
2126;1.0;1.0;1.0
2131;1.0;1.0;1.0
2136;1.0;1.0;1.0
2141;1.0;1.0;1.0
2146;1.0;1.0;1.0
2151;1.0;1.0;1.0
2156;1.0;1.0;1.0
2161;1.0;1.0;1.0
2166;1.0;1.0;1.0
2171;1.0;1.0;1.0
2176;1.0;1.0;1.0
2181;1.0;1.0;1.0
2186;1.0;1.0;1.0
2191;1.0;1.0;1.0
2196;1.0;1.0;1.0
2201;1.0;1.0;1.0
2206;1.0;1.0;1.0
2212;1.0;1.0;1.0
2217;1.0;1.0;1.0
2222;1.0;1.0;1.0
2227;1.0;1.0;1.0
2232;1.0;1.0;1.0
2237;1.0;1.0;1.0
2242;1.0;1.0;1.0
2247;1.0;1.0;1.0
2252;1.0;1.0;1.0
2257;1.0;1.0;1.0
2262;1.0;1.0;1.0
2268;1.0;1.0;1.0
2273;1.0;1.0;1.0
2278;1.0;1.0;1.0
2283;1.0;1.0;1.0
2288;1.0;1.0;1.0
2293;1.0;1.0;1.0
2298;1.0;1.0;1.0
2303;1.0;1.0;1.0
2308;1.0;1.0;1.0
2313;1.0;1.0;1.0
2318;1.0;1.0;1.0
2323;1.0;1.0;1.0
2328;1.0;1.0;1.0
2333;1.0;1.0;1.0
2338;1.0;1.0;1.0
2343;1.0;1.0;1.0
2348;1.0;1.0;1.0
2353;1.0;1.0;1.0
2358;1.0;1.0;1.0
2363;1.0;1.0;1.0
2368;1.0;1.0;1.0
2373;1.0;1.0;1.0
2378;1.0;1.0;1.0
2383;1.0;1.0;1.0
2388;1.0;1.0;1.0
2393;1.0;1.0;1.0
2398;1.0;1.0;1.0
2403;1.0;1.0;1.0
2408;1.0;1.0;1.0
2414;1.0;1.0;1.0
2419;1.0;1.0;1.0
2424;1.0;1.0;1.0
2429;1.0;1.0;1.0
2434;1.0;1.0;1.0
2439;1.0;1.0;1.0
2444;1.0;1.0;1.0
2449;1.0;1.0;1.0
2454;1.0;1.0;1.0
2459;1.0;1.0;1.0
2464;1.0;1.0;1.0
2469;1.0;1.0;1.0
2474;1.0;1.0;1.0
2479;1.0;1.0;1.0
2484;1.0;1.0;1.0
2489;1.0;1.0;1.0
2494;1.0;1.0;1.0
2499;1.0;1.0;
2503;1.0;1.0;1.0
2508;1.0;1.0;1.0
2513;1.0;1.0;1.0
2518;1.0;1.0;1.0
2523;1.0;1.0;1.0
2528;1.0;1.0;1.0
2533;1.0;1.0;1.0
2538;1.0;1.0;1.0
2543;1.0;1.0;1.0
2548;1.0;1.0;1.0
2553;1.0;1.0;1.0
2558;1.0;1.0;1.0
2563;1.0;1.0;1.0
2568;1.0;1.0;1.0
2573;1.0;1.0;1.0
2578;1.0;1.0;1.0
2583;1.0;1.0;1.0
2588;1.0;1.0;1.0
2594;1.0;1.0;1.0
2599;1.0;1.0;1.0
2604;1.0;1.0;1.0
2609;1.0;1.0;1.0
2614;1.0;1.0;1.0
2619;1.0;1.0;1.0
2624;1.0;1.0;1.0
2629;1.0;1.0;1.0
2634;1.0;1.0;1.0
2639;1.0;1.0;1.0
2644;1.0;1.0;1.0
2649;1.0;1.0;1.0
2654;1.0;1.0;1.0
2659;1.0;1.0;1.0
2664;1.0;1.0;1.0
2669;1.0;1.0;1.0
2674;1.0;1.0;1.0
2679;1.0;1.0;1.0
2684;1.0;1.0;1.0
2690;1.0;1.0;1.0
2695;1.0;1.0;1.0
2700;1.0;1.0;1.0
2705;1.0;1.0;1.0
2710;1.0;1.0;1.0
2715;1.0;1.0;1.0
2720;1.0;1.0;1.0
2725;1.0;1.0;1.0
2730;1.0;1.0;1.0
2735;1.0;1.0;1.0
2740;1.0;1.0;1.0
2745;1.0;1.0;1.0
2750;1.0;1.0;1.0
2755;1.0;1.0;1.0
2760;1.0;1.0;1.0
2765;1.0;1.0;1.0
2770;1.0;1.0;1.0
2775;1.0;1.0;1.0
2780;1.0;1.0;1.0
2785;1.0;1.0;1.0
2790;1.0;1.0;1.0
2795;1.0;1.0;1.0
2800;1.0;1.0;1.0
2805;1.0;1.0;1.0
2810;1.0;1.0;1.0
2815;1.0;1.0;1.0
2820;1.0;1.0;1.0
2825;1.0;1.0;1.0
2830;1.0;1.0;1.0
2835;1.0;1.0;1.0
2841;1.0;1.0;1.0
2846;1.0;1.0;1.0
2851;1.0;1.0;1.0
2856;1.0;1.0;1.0
2861;1.0;1.0;1.0
2866;1.0;1.0;1.0
2871;1.0;1.0;1.0
2876;1.0;1.0;1.0
2881;1.0;1.0;1.0
2886;1.0;1.0;1.0
2891;1.0;1.0;1.0
2896;1.0;1.0;1.0
2901;1.0;1.0;1.0
2906;1.0;1.0;1.0
2911;1.0;1.0;1.0
2916;1.0;1.0;1.0
2922;1.0;1.0;1.0
2927;1.0;1.0;1.0
2932;1.0;1.0;1.0
2937;1.0;1.0;1.0
2942;1.0;1.0;1.0
2947;1.0;1.0;1.0
2952;1.0;1.0;1.0
2957;1.0;1.0;1.0
2962;1.0;1.0;1.0
2967;1.0;1.0;1.0
2972;1.0;1.0;1.0
2977;1.0;1.0;1.0
2982;1.0;1.0;1.0
2987;1.0;1.0;1.0
2992;1.0;1.0;1.0
2997;1.0;1.0;1.0
3002;1.0;1.0;1.0
3007;1.0;1.0;1.0
3012;1.0;1.0;1.0
3017;1.0;1.0;1.0
3022;1.0;1.0;1.0
3027;1.0;1.0;1.0
3032;1.0;1.0;1.0
3037;1.0;1.0;1.0
3042;1.0;1.0;1.0
3047;1.0;1.0;1.0
3052;1.0;1.0;1.0
3057;1.0;1.0;1.0
3062;1.0;1.0;1.0
3068;1.0;1.0;1.0
3073;1.0;1.0;1.0
3078;1.0;1.0;1.0
3083;1.0;1.0;1.0
3088;1.0;1.0;1.0
3093;1.0;1.0;1.0
3098;1.0;1.0;1.0
3103;1.0;1.0;1.0
3108;1.0;1.0;1.0
3113;1.0;1.0;1.0
3118;1.0;1.0;1.0
3123;1.0;1.0;1.0
3128;1.0;1.0;1.0
3133;1.0;1.0;1.0
3138;1.0;1.0;1.0
3143;1.0;1.0;1.0
3148;1.0;1.0;1.0
3153;1.0;1.0;1.0
3158;1.0;1.0;1.0
3163;1.0;1.0;1.0
3168;1.0;1.0;1.0
3173;1.0;1.0;1.0
3178;1.0;1.0;1.0
3183;1.0;1.0;1.0
3188;1.0;1.0;1.0
3193;1.0;1.0;1.0
3198;1.0;1.0;1.0
3203;1.0;1.0;1.0
3208;1.0;1.0;1.0
3213;1.0;1.0;1.0
3218;1.0;1.0;1.0
3224;1.0;1.0;1.0
3229;1.0;1.0;1.0
3234;1.0;1.0;1.0
3239;1.0;1.0;1.0
3244;1.0;1.0;1.0
3249;1.0;1.0;1.0
3254;1.0;1.0;1.0
3259;1.0;1.0;1.0
3264;1.0;1.0;1.0
3269;1.0;1.0;1.0
3274;1.0;1.0;1.0
3279;1.0;1.0;1.0
3284;1.0;1.0;1.0
3289;1.0;1.0;1.0
3294;1.0;1.0;1.0
3299;1.0;1.0;1.0
3304;1.0;1.0;1.0
3309;1.0;1.0;1.0
3314;1.0;1.0;1.0
3319;1.0;1.0;1.0
3324;1.0;1.0;1.0
3329;1.0;1.0;1.0
3334;1.0;1.0;1.0
3339;1.0;1.0;1.0
3344;1.0;1.0;1.0
3349;1.0;1.0;1.0
3354;1.0;1.0;1.0
3359;1.0;1.0;1.0
3364;1.0;1.0;1.0
3369;1.0;1.0;1.0
3374;1.0;1.0;1.0
3379;1.0;1.0;1.0
3384;1.0;1.0;1.0
3390;1.0;1.0;1.0
3395;1.0;1.0;1.0
3400;1.0;1.0;1.0
3405;1.0;1.0;1.0
3410;1.0;1.0;1.0
3415;1.0;1.0;1.0
3420;1.0;1.0;1.0
3425;1.0;1.0;1.0
3430;1.0;1.0;1.0
3435;1.0;1.0;1.0
3440;1.0;1.0;1.0
3445;1.0;1.0;1.0
3450;1.0;1.0;1.0
3455;1.0;1.0;1.0
3460;1.0;1.0;1.0
3465;1.0;1.0;1.0
3470;1.0;1.0;1.0
3475;1.0;1.0;1.0
3480;1.0;1.0;1.0
3485;1.0;1.0;1.0
3490;1.0;1.0;1.0
3495;1.0;1.0;1.0
3500;1.0;1.0;1.0
3505;1.0;1.0;1.0
3511;1.0;1.0;1.0
3516;1.0;1.0;1.0
3521;1.0;1.0;1.0
3526;1.0;1.0;1.0
3531;1.0;1.0;1.0
3536;1.0;1.0;1.0
3541;1.0;1.0;1.0
3546;1.0;1.0;1.0
3551;1.0;1.0;1.0
3556;1.0;1.0;1.0
3561;1.0;1.0;1.0
3566;1.0;1.0;1.0
3571;1.0;1.0;1.0
3576;1.0;1.0;1.0
3581;1.0;1.0;1.0
3587;1.0;1.0;1.0
3592;1.0;1.0;1.0
3597;1.0;1.0;1.0
3602;1.0;1.0;1.0
3607;1.0;1.0;1.0
3612;1.0;1.0;1.0
3617;1.0;1.0;1.0
3622;1.0;1.0;1.0
3627;1.0;1.0;1.0
3632;1.0;1.0;1.0
3637;1.0;1.0;1.0
3642;1.0;1.0;1.0
3647;1.0;1.0;1.0
3652;1.0;1.0;1.0
3657;1.0;1.0;1.0
3662;1.0;1.0;1.0
3668;1.0;1.0;1.0
3673;1.0;1.0;1.0
3678;1.0;1.0;1.0
3683;1.0;1.0;1.0
3688;1.0;1.0;1.0
3693;1.0;1.0;1.0
3698;1.0;1.0;1.0
3703;1.0;1.0;1.0
3708;1.0;1.0;1.0
3713;1.0;1.0;1.0
3718;1.0;1.0;1.0
3723;1.0;1.0;1.0
3728;1.0;1.0;1.0
3733;1.0;1.0;1.0
3738;1.0;1.0;1.0
3743;1.0;1.0;1.0
3748;1.0;1.0;1.0
3753;1.0;1.0;1.0
3759;1.0;1.0;1.0
3764;1.0;1.0;1.0
3769;1.0;1.0;1.0
3774;1.0;1.0;1.0
3779;1.0;1.0;1.0
3784;1.0;1.0;1.0
3789;1.0;1.0;1.0
3794;1.0;1.0;1.0
3799;1.0;1.0;1.0
3804;1.0;1.0;1.0
3809;1.0;1.0;1.0
3814;1.0;1.0;1.0
3819;1.0;1.0;1.0
3824;1.0;;1.0
3825;1.0;1.0;1.0
3830;1.0;1.0;1.0
3835;1.0;1.0;1.0
3840;1.0;1.0;1.0
3845;1.0;1.0;1.0
3851;1.0;1.0;1.0
3856;1.0;1.0;1.0
3861;1.0;1.0;1.0
3866;1.0;1.0;1.0
3871;1.0;1.0;1.0
3876;1.0;1.0;1.0
3881;1.0;1.0;1.0
3886;1.0;1.0;1.0
3891;1.0;1.0;1.0
3896;1.0;1.0;1.0
3901;1.0;1.0;1.0
3906;1.0;1.0;1.0
3911;1.0;1.0;1.0
3916;1.0;1.0;1.0
3921;1.0;1.0;1.0
3926;1.0;1.0;1.0
3931;1.0;1.0;1.0
3936;1.0;1.0;1.0
3941;1.0;1.0;1.0
3946;1.0;1.0;1.0
3951;1.0;1.0;1.0
3956;1.0;1.0;1.0
3961;1.0;1.0;1.0
3966;1.0;1.0;1.0
3971;1.0;1.0;1.0
3976;1.0;1.0;1.0
3981;1.0;1.0;1.0
3986;1.0;1.0;1.0
3991;1.0;1.0;1.0
3996;1.0;1.0;1.0
4002;1.0;1.0;1.0
4007;1.0;1.0;1.0
